Phylostrata,ZFIN_ID,PhylostrataName
1,ZDB-GENE-060810-182,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-186,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-22,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-28,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-31,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-40,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-50,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-68,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-74,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060810-80,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060811-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060818-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060818-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060818-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060818-29,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060818-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060818-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060822-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060824-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060824-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060824-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-117,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-119,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-13,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-132,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-144,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-15,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-164,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-174,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-182,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-186,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-190,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-204,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-206,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-21,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-210,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-226,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-230,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-247,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-253,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-257,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-277,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-283,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-285,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-287,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-27,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-293,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-297,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-333,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-345,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-060825-37,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070404-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-103,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-104,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-108,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-109,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-110,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-115,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-118,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-120,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-121,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-122,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-128,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-130,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-131,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-134,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-135,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-139,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-24,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-30,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-35,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-44,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-53,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-57,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-58,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-62,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-63,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-65,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-68,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-84,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-85,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-92,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-94,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-96,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070410-99,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070412-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070423-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-102,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-103,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-104,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-113,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-114,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-122,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-123,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-125,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-126,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-129,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-130,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-132,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-135,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-144,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-157,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-160,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-194,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-195,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-211,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-218,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-22,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-223,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-242,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-244,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-245,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-247,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-250,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-26,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-265,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-267,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-268,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-269,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-271,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-272,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-273,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-229,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-24,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-283,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-31,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-32,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-33,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-36,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-41,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-43,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-51,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-52,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-53,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-54,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-58,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-62,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-64,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-67,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-71,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-72,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-73,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-75,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-83,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-84,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-80,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-81,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-87,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-90,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-92,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-93,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-95,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070424-97,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070501-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070501-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070501-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070501-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070508-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070508-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070509-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070510-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070510-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070511-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070518-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070521-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070521-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070522-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070522-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070530-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070531-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070613-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-16,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-22,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-36,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-38,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-41,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-43,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070615-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-070618-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071207-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071207-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071212-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071212-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071213-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071213-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071218-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071218-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071218-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071218-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071219-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071227-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-071227-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080102-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080102-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080104-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080107-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080116-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080116-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080114-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080130-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-102,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-109,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-111,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-115,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-116,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-125,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-21,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-26,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-30,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-31,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-34,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-36,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-51,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-52,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-57,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-64,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-61,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-68,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-70,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-71,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-72,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-75,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-76,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-77,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-85,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-88,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-89,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-91,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-92,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080204-93,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080205-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080206-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080206-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080212-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080212-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080212-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080213-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080213-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080213-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080212-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080213-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080215-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080215-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080215-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080215-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080215-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080218-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080218-17,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080218-30,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-21,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-31,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-32,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-34,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-36,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-38,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-39,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-45,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-9,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080219-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-15,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-17,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-18,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-21,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-22,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-23,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-28,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-30,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-37,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-43,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-44,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-47,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-50,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-57,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-7,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-59,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080220-60,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080225-13,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080226-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080226-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080225-43,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-11,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-13,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-14,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-15,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080228-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080228-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080227-8,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080229-6,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080303-24,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080303-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080303-26,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080303-27,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080303-28,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080303-33,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080305-10,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-12,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-13,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-15,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-16,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-17,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-19,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-20,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-22,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-24,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-25,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-26,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-27,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-28,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-080327-32,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-081114-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-081205-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-081205-5,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-090112-3,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-090112-4,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-090121-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-090127-2,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-090206-1,Life before LCA of Cellular organisms  -  cellular organisms
1,ZDB-GENE-090206-2,Life before LCA of Cellular organisms  -  cellular organisms
